35634,1,Santa Cesarea,IT,
39782,1,Santa Cesarea Terme,IT,
12483,1,Santa Cristina,IT,
12484,1,Santa Cristina Gela,IT,
44234,1,Santa Cristina Val Gardena,IT,
35633,1,Santa Croce Camerina,IT,
12485,1,Santa Domenica,IT,
12486,1,Santa Domenica Vittoria,IT,
12487,1,Santa Flavia,IT,
35662,1,Santa Margherita (Sa,IT,
12787,1,Santa Margherita Di Pula,IT,
35644,1,Santa Margherita Lig,IT,
12859,1,Santa Margherita Ligure,IT,
37418,1,Santa Maria a Monte,IT,
12488,1,Santa Maria degli Angeli,IT,
12489,1,Santa Maria di Castellabate,IT,
35635,1,Santa Maria Di Leuca,IT,
38662,1,Santa Maria di Licodia,IT,
12917,1,Santa Maria di Sala,IT,
35641,1,Santa Maria Giudice,IT,
12831,1,Santa Maria Navarrese,IT,
37623,1,Santa Maria Rezzonico,IT,
35661,1,Santa Maria Rufina,IT,
39955,1,Santa Marina,IT,
12490,1,Santa Marina Salina,IT,
12491,1,Santa Marinella,IT,
12492,1,Santa Tecla,IT,
12773,1,Santa Teresa di Gallura,IT,
39784,1,Santa Teresa di Riva,IT,
35664,1,Santa Teresa Gallura,IT,
39318,1,SantAnatolia di Narco,IT,
38044,1,SantAndrea Apostolo dello Ionio,IT,
38261,1,SantAngelo a Fasanella,IT,
40686,1,SantAngelo Limosano,IT,
38722,1,SantAntimo,IT,
40547,1,SantAntonio Abate,IT,
43131,1,Santantonio Di Gallura,IT,
12497,1,Sante Marie,IT,
37927,1,Santeramo in Colle,IT,
12501,1,Santissima Annunziata,IT,
1554,1,Santo Stefano,IT,
12502,1,Santo Stefano al Mare,IT,
12503,1,Santo Stefano Belbo,IT,
12918,1,Santo Stefano di Cadore,IT,
12504,1,Santo Stefano di Camastra,IT,
38229,1,Santo Stefano di Magra,IT,
40567,1,Santo Stefano in Aspromonte,IT,
12919,1,Santo Stino di Livenza,IT,
38454,1,SantOmobono Imagna,IT,
35646,1,Sappada,IT,
12712,1,Sapri,IT,
12506,1,Sarcedo,IT,
12834,1,Sardara,IT,
1549,1,Sardinia,IT,
41045,1,Sardinia -Sassari,IT,
41046,1,Sardinia -Stintino,IT,
43311,1,Sardinia-Bosa,IT,
12507,1,Sarnano,IT,
12508,1,Sarnico,IT,
13056,1,Sarnonico,IT,
12509,1,Saronno,IT,
35649,1,Sarteano,IT,
12510,1,Sarzana,IT,
12835,1,Sassari,IT,
12511,1,Sassetta,IT,
12512,1,Sasso Marconi,IT,
11440,1,Sasso Pisano,IT,
12513,1,Sassuolo,IT,
38016,1,Satriano,IT,
12514,1,Saturnia,IT,
41690,1,Sauze d Oulx,IT,
12515,1,Sauze d'Oulx,IT,
13041,1,Savelletri,IT,
12516,1,Savigliano,IT,
39842,1,Savignano sul Rubicone,IT,
40499,1,Savignone,IT,
38668,1,Savoca,IT,
12781,1,Savona,IT,
11441,1,Savona - Riviera delle Palme,IT,
38553,1,Scafati,IT,
11442,1,Scala,IT,
12517,1,Scalea,IT,
12965,1,Scandicci,IT,
12518,1,Scansano,IT,
11443,1,Scanzano Jonico,IT,
40168,1,Scanzorosciate,IT,
12519,1,Scario,IT,
12520,1,Scarlino,IT,
37754,1,Scarmagno,IT,
12521,1,Scarperia,IT,
12522,1,Scauri,IT,
12952,1,Scena,IT,
38993,1,Scerni,IT,
12523,1,Scheggino,IT,
13026,1,Schignano,IT,
35558,1,Schio,IT,
12850,1,Sciacca,IT,
12524,1,Scicli,IT,
40489,1,Scilla,IT,
12525,1,Scoglitti,IT,
12526,1,Scopello,IT,
12920,1,Scorze,IT,
12753,1,Scritto,IT,
11444,1,Segonzano,IT,
13027,1,Segrate,IT,
11445,1,Seiano Di Vico Equen,IT,
41999,1,Seis am Schlern,IT,
39493,1,Selci,IT,
11446,1,Selinunte,IT,
40749,1,Sellia Marina,IT,
39193,1,Selva di Cadore,IT,
12527,1,Selva di Fasano,IT,
13057,1,Selva Di Val Gardena,IT,
12528,1,Selvino,IT,
11447,1,Semogo,IT,
40157,1,Semproniano,IT,
12529,1,Senago,IT,
38900,1,Senale,IT,
12981,1,Senigallia,IT,
40641,1,Sennariolo,IT,
38254,1,Sepino,IT,
12530,1,Seregno,IT,
35653,1,Seriate,IT,
12531,1,Serra de' Conti,IT,
38970,1,Serralunga dAlba,IT,
12532,1,Serrano,IT,
11448,1,Serrara,IT,
39103,1,Serrara Fontana,IT,
12533,1,Serravalle Pistoiese,IT,
12534,1,Serravalle Scrivia,IT,
12535,1,Serre di Rapolano,IT,
40542,1,Serrungarina,IT,
12536,1,Sessa Aurunca,IT,
38625,1,Sesto,IT,
40339,1,Sesto Calende,IT,
12537,1,Sesto Fiorentino,IT,
12538,1,Sesto S. Giovanni,IT,
35654,1,Sesto San Giovanni,IT,
11086,1,Sestri Levante,IT,
12539,1,Sestriere,IT,
41689,1,Sestrilevante,IT,
12540,1,Settecamini,IT,
12541,1,Settignano,IT,
12542,1,Settimo Torinese,IT,
12543,1,Sibari,IT,
1052,1,Sicily,IT,
12544,1,Siculiana,IT,
12545,1,Siculiana Marina,IT,
37925,1,Siderno,IT,
12546,1,Siderno Marina,IT,
12860,1,Siena,IT,
41801,1,Siena - Monteriggioni,IT,
11449,1,Siena area,IT,
35510,1,Siena-Colle Di Val D,IT,
35585,1,Siena-Monteriggioni,IT,
35691,1,Siena-Monticiano,IT,
12547,1,Signa,IT,
40788,1,Silandro,IT,
12921,1,Silea,IT,
12548,1,Silvi Marina,IT,
42336,1,Simeri Crichi,IT,
41688,1,Simeri Mare,IT,
11450,1,Simeri-Crichi,IT,
12549,1,Sinalunga,IT,
37242,1,Siniscola,IT,
35623,1,Siracusa,IT,
12933,1,Sirmione,IT,
39723,1,Sirolo,IT,
35657,1,Sismano,IT,
12550,1,Soave,IT,
11451,1,Soiana,IT,
35658,1,Solanas (Sardinia),IT,
12551,1,Solarino,IT,
12552,1,Solbiate Olona,IT,
40624,1,Solferino,IT,
40687,1,Soliera,IT,
12553,1,Solignano Nuovo,IT,
12554,1,Solofra,IT,
12555,1,Solomeo,IT,
11452,1,Solunto,IT,
12930,1,Somma Lombardo,IT,
12556,1,Sommacampagna,IT,
43197,1,Sona,IT,
12557,1,Soncino,IT,
12558,1,Soprabolzano,IT,
12559,1,Soragna,IT,
12560,1,Sorano,IT,
12561,1,Soriano nel Cimino,IT,
11453,1,Soriso,IT,
38820,1,Sorisole,IT,
12562,1,Sorrento,IT,
11454,1,Sorrento Coast,IT,
12563,1,Sorso,IT,
12922,1,Sottomarina,IT,
35660,1,Sottomarina Chioggia,IT,
1064,1,South Sardinia,IT,
12774,1,Southern Sardinia,IT,
12564,1,Sovana,IT,
12565,1,Soverato,IT,
40760,1,Sovere,IT,
12566,1,Sovicille,IT,
38872,1,Spadola,IT,California
12567,1,Spano,IT,
37769,1,Specchia,IT,
12568,1,Spello,IT,
12569,1,Sperlonga,IT,
39747,1,Spezzano Albanese,IT,
38017,1,Spezzano della Sila,IT,
37274,1,Spigno Monferrato,IT,
38325,1,Spilamberto,IT,
12754,1,Spilimbergo,IT,
12570,1,Spinetta,IT,
42959,1,Spinetta Marengo,IT,
12571,1,Spoleto,IT,
12572,1,Spoltore,IT,
38314,1,Spongano,IT,
11087,1,Sportorno,IT,
12866,1,Spotorno,IT,
39714,1,Squillace,IT,
40060,1,St. Lorenzen,IT,
12573,1,Staggia,IT,
12574,1,Stagno,IT,
40693,1,Staletti,IT,
37727,1,Stanghella,IT,
38128,1,Steinhaus,IT,
37682,1,Stelvio,IT,
39222,1,Stenico,IT,
12575,1,Stezzano,IT,
11088,1,Stia,IT,
38234,1,Stimigliano,IT,
12576,1,Stintino,IT,
12923,1,Stra,IT,
12577,1,Strada,IT,
11455,1,Strembo,IT,
12578,1,Stresa,IT,
35692,1,Stresa-Vogogna,IT,
11456,1,Stromboli,IT,
12579,1,Stroncone,IT,
12580,1,Strove,IT,
11457,1,Su Canale,IT,
38613,1,Subbiano,IT,
37452,1,Subiaco,IT,
37619,1,Sulmona,IT,
12581,1,Sulzano,IT,
38143,1,Supersano,IT,
40055,1,Surbo,IT,
12582,1,Susa,IT,
12583,1,Sutri,IT,
12584,1,Suvereto,IT,
12851,1,Syracuse,IT,
11458,1,Syracuse area,IT,
